;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
16;{'n_estimators': 176, 'max_depth': 19, 'min_samples_leaf': 30, 'criterion': 'gini'};RandomForest;0.916779513888889;0.6125;0.33233239367569556;0.43333333333333335;0.37087348581601454;"[[ 61   0  19   0]
 [ 10   0  70   0]
 [  7   0 233   0]
 [  4   0  76   0]]";0.7442500000000001;0.5916666666666667;0.3133116883116883;0.42083333333333334;0.35578661844484627;"[[15  0  5  0]
 [ 2  0 18  0]
 [ 4  0 56  0]
 [ 1  0 19  0]]"
17;{'n_estimators': 137, 'max_depth': 8, 'min_child_weight': 127, 'learning_rate': 0.359734693877551};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.795;0.625;0.577870705244123;0.5208333333333334;0.5245316377559974;"[[16  0  4  0]
 [ 2  4 12  2]
 [ 2  3 50  5]
 [ 1  1 13  5]]"
18;{'n_estimators': 141, 'max_depth': 8, 'min_data_in_leaf': 15, 'learning_rate': 0.4901836734693878};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.80825;0.6416666666666667;0.5850970017636684;0.5291666666666667;0.5296452707740578;"[[17  0  3  0]
 [ 1  5 11  3]
 [ 2  3 52  3]
 [ 1  1 15  3]]"
19;{'n_estimators': 165, 'max_depth': 15, 'min_samples_leaf': 98, 'criterion': 'entropy'};RandomForest;0.7748723958333334;0.58125;0.35175671196552866;0.37812500000000004;0.3393927841125707;"[[ 42   0  38   0]
 [  2   0  78   0]
 [  3   0 237   0]
 [  2   0  78   0]]";0.6992916666666666;0.5833333333333334;0.3657407407407407;0.3833333333333333;0.347470238095238;"[[11  0  9  0]
 [ 0  0 20  0]
 [ 1  0 59  0]
 [ 0  0 20  0]]"
20;{'n_estimators': 25, 'max_depth': 12, 'min_child_weight': 54, 'learning_rate': 0.4086530612244898};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8007777777777778;0.625;0.58125;0.5208333333333334;0.5285714285714287;"[[16  0  4  0]
 [ 1  4 13  2]
 [ 2  5 50  3]
 [ 1  1 13  5]]"
21;{'n_estimators': 99, 'max_depth': 9, 'min_data_in_leaf': 108, 'learning_rate': 0.5064897959183674};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8099027777777779;0.675;0.6584280303030303;0.5708333333333333;0.5858791514381059;"[[17  1  2  0]
 [ 1  6 12  1]
 [ 2  0 53  5]
 [ 0  2 13  5]]"
22;{'n_estimators': 95, 'max_depth': 3, 'min_samples_leaf': 93, 'criterion': 'gini'};RandomForest;0.8145642361111112;0.5895833333333333;0.3347322142286171;0.396875;0.3494108631094932;"[[ 49   0  31   0]
 [  5   0  75   0]
 [  6   0 234   0]
 [  3   0  77   0]]";0.7018472222222223;0.5916666666666667;0.3547619047619048;0.4041666666666667;0.3614718614718615;"[[13  0  7  0]
 [ 0  0 20  0]
 [ 2  0 58  0]
 [ 0  0 20  0]]"
23;{'n_estimators': 72, 'max_depth': 8, 'min_child_weight': 25, 'learning_rate': 0.2455918367346939};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7894027777777778;0.625;0.5618226600985222;0.4958333333333333;0.4831447375698247;"[[17  0  3  0]
 [ 2  2 15  1]
 [ 2  2 53  3]
 [ 0  1 16  3]]"
24;{'n_estimators': 52, 'max_depth': 9, 'min_data_in_leaf': 98, 'learning_rate': 0.3923469387755102};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.7892222222222223;0.6333333333333333;0.5960486683576411;0.525;0.5331751581751581;"[[17  0  3  0]
 [ 1  5 13  1]
 [ 1  4 51  4]
 [ 0  1 16  3]]"
25;{'n_estimators': 200, 'max_depth': 8, 'min_samples_leaf': 235, 'criterion': 'entropy'};RandomForest;0.5;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
26;{'n_estimators': 126, 'max_depth': 2, 'min_child_weight': 35, 'learning_rate': 0.14775510204081632};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8014305555555556;0.6333333333333333;0.617435746228316;0.5166666666666667;0.5274781412712447;"[[16  0  4  0]
 [ 1  4 14  1]
 [ 2  2 52  4]
 [ 0  1 15  4]]"
27;{'n_estimators': 44, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.1966734693877551};Lighgbm;0.9808680555555556;0.8375;0.8983644381000722;0.7708333333333333;0.8061362911217105;"[[ 78   0   2   0]
 [  3  50  26   1]
 [  4   2 233   1]
 [  2   0  37  41]]";0.814875;0.6333333333333333;0.6461584996975197;0.5083333333333333;0.517124451902777;"[[16  0  3  1]
 [ 1  4 14  1]
 [ 2  1 53  4]
 [ 0  0 17  3]]"
28;{'n_estimators': 157, 'max_depth': 19, 'min_samples_leaf': 240, 'criterion': 'entropy'};RandomForest;0.5;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
29;{'n_estimators': 157, 'max_depth': 16, 'min_child_weight': 191, 'learning_rate': 0.11514285714285714};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.8150972222222221;0.6583333333333333;0.6539983164983165;0.5625;0.5776828610648103;"[[17  0  3  0]
 [ 1  7 12  0]
 [ 2  3 51  4]
 [ 0  1 15  4]]"
