;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
13;{'n_estimators': 83, 'max_depth': 9, 'min_samples_leaf': 5, 'criterion': 'entropy'};RandomForest;0.9997569444444445;0.8416666666666667;0.9360119047619048;0.7625;0.8232235146550075;"[[ 51   0  28   1]
 [  0  58  22   0]
 [  0   0 240   0]
 [  0   0  25  55]]";0.5392222222222223;0.48333333333333334;0.12608695652173912;0.24166666666666667;0.1657142857142857;"[[ 0  0 18  2]
 [ 1  0 19  0]
 [ 0  1 58  1]
 [ 0  0 20  0]]"
14;{'n_estimators': 72, 'max_depth': 4, 'min_child_weight': 59, 'learning_rate': 0.2129795918367347};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.52475;0.4166666666666667;0.2036458333333333;0.23333333333333334;0.2018315018315018;"[[ 1  0 17  2]
 [ 4  0 15  1]
 [ 2  6 47  5]
 [ 1  0 17  2]]"
15;{'n_estimators': 200, 'max_depth': 10, 'min_data_in_leaf': 98, 'learning_rate': 0.522795918367347};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.5139583333333333;0.4166666666666667;0.26443089430894307;0.26666666666666666;0.2567655935613682;"[[ 3  0 14  3]
 [ 6  0 13  1]
 [ 3 10 43  4]
 [ 3  1 12  4]]"
16;{'n_estimators': 176, 'max_depth': 19, 'min_samples_leaf': 30, 'criterion': 'gini'};RandomForest;0.8640295138888889;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5270833333333333;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
17;{'n_estimators': 137, 'max_depth': 8, 'min_child_weight': 127, 'learning_rate': 0.359734693877551};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.5110138888888889;0.4083333333333333;0.2012987012987013;0.23750000000000002;0.21024667931688806;"[[ 1  0 16  3]
 [ 5  0 14  1]
 [ 3  5 45  7]
 [ 2  0 15  3]]"
18;{'n_estimators': 141, 'max_depth': 8, 'min_data_in_leaf': 15, 'learning_rate': 0.4901836734693878};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.5559722222222222;0.4166666666666667;0.23635912698412698;0.25;0.23239942528735635;"[[ 3  2 13  2]
 [ 5  0 13  2]
 [ 4  8 45  3]
 [ 4  1 13  2]]"
19;{'n_estimators': 165, 'max_depth': 15, 'min_samples_leaf': 98, 'criterion': 'entropy'};RandomForest;0.6363046875;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.46995833333333337;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
20;{'n_estimators': 25, 'max_depth': 12, 'min_child_weight': 54, 'learning_rate': 0.4086530612244898};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.5297777777777778;0.425;0.22179863147605083;0.24583333333333332;0.21918616909129243;"[[ 2  0 15  3]
 [ 5  0 14  1]
 [ 2  6 47  5]
 [ 1  0 17  2]]"
21;{'n_estimators': 99, 'max_depth': 9, 'min_data_in_leaf': 108, 'learning_rate': 0.5064897959183674};Lighgbm;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.5153472222222222;0.425;0.27653508771929824;0.29583333333333334;0.2828781512605042;"[[ 6  1 11  2]
 [ 5  0 12  3]
 [ 5  8 41  6]
 [ 4  0 12  4]]"
22;{'n_estimators': 95, 'max_depth': 3, 'min_samples_leaf': 93, 'criterion': 'gini'};RandomForest;0.6642152777777778;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5158333333333334;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
23;{'n_estimators': 72, 'max_depth': 8, 'min_child_weight': 25, 'learning_rate': 0.2455918367346939};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.552138888888889;0.425;0.2448412698412698;0.2541666666666667;0.23321087822102024;"[[ 3  0 15  2]
 [ 4  1 13  2]
 [ 4  6 46  4]
 [ 3  0 16  1]]"
24;{'n_estimators': 52, 'max_depth': 9, 'min_data_in_leaf': 98, 'learning_rate': 0.3923469387755102};Lighgbm;1.0;0.9895833333333334;0.9948979591836735;0.984375;0.9895009562606265;"[[ 77   0   3   0]
 [  0  79   1   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.5187222222222223;0.43333333333333335;0.25393715479922374;0.26666666666666666;0.24896732886703068;"[[ 3  0 15  2]
 [ 3  0 15  2]
 [ 4  6 46  4]
 [ 4  2 11  3]]"
25;{'n_estimators': 200, 'max_depth': 8, 'min_samples_leaf': 235, 'criterion': 'entropy'};RandomForest;0.5;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
26;{'n_estimators': 126, 'max_depth': 2, 'min_child_weight': 35, 'learning_rate': 0.14775510204081632};XGBoost;1.0;0.9979166666666667;0.9989626556016598;0.996875;0.9979079224362244;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   1  79]]";0.5527499999999999;0.48333333333333334;0.27801003344481606;0.3;0.27524421850079744;"[[ 3  0 14  3]
 [ 4  0 14  2]
 [ 2  3 51  4]
 [ 3  0 13  4]]"
27;{'n_estimators': 44, 'max_depth': 13, 'min_data_in_leaf': 171, 'learning_rate': 0.1966734693877551};Lighgbm;0.8526614583333333;0.5395833333333333;0.8801518438177874;0.309375;0.28056934998911004;"[[  5   0  75   0]
 [  0   9  71   0]
 [  0   0 240   0]
 [  0   0  75   5]]";0.4760277777777777;0.48333333333333334;0.125;0.24166666666666667;0.16477272727272727;"[[ 0  0 19  1]
 [ 1  0 19  0]
 [ 0  1 58  1]
 [ 0  0 20  0]]"
28;{'n_estimators': 157, 'max_depth': 19, 'min_samples_leaf': 240, 'criterion': 'entropy'};RandomForest;0.5;0.5;0.125;0.25;0.16666666666666666;"[[  0   0  80   0]
 [  0   0  80   0]
 [  0   0 240   0]
 [  0   0  80   0]]";0.5;0.5;0.125;0.25;0.16666666666666666;"[[ 0  0 20  0]
 [ 0  0 20  0]
 [ 0  0 60  0]
 [ 0  0 20  0]]"
29;{'n_estimators': 157, 'max_depth': 16, 'min_child_weight': 191, 'learning_rate': 0.11514285714285714};XGBoost;1.0;1.0;1.0;1.0;1.0;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";0.5474027777777778;0.44166666666666665;0.2640151515151515;0.2791666666666667;0.26076254826254824;"[[ 4  1 12  3]
 [ 4  0 15  1]
 [ 2  4 46  8]
 [ 2  0 15  3]]"
